Date,YF_Op,YF_Hi,YF_Lo,YF_Cls,YF_Vol,ES_AvgTransFee,ES_AvgGasPrc,ES_BlkCnt,ES_BlkSz,ES_BlkTm,ES_ActAdd,ES_DepCon,ES_GasLmt,ES_GasUsd,ES_VerCon,OL_MktCap,OL_NewAdd,OL_ChnTrans,OL_ChnVol,D_AvgPrc
2019-05-14,196.73828125,217.8746490478516,196.0548095703125,217.1485748291016,12751049755,0.14,13338733306,6470,24211,13.08,320062,14560,8003940,47844313875,55,21918700979.55479,115638.0,825862,4520714.0062580025,206.9540786743164
2019-05-15,217.01011657714844,247.44659423828125,216.82211303710932,247.153060913086,13460006534,0.19,16275386400,6470,25388,13.04,336620,10652,8003799,48894301884,72,25023968245.787125,156768.0,808008,4528580.276734106,232.10797119140625
2019-05-16,246.94195556640625,275.3944396972656,245.7952880859375,264.010009765625,18661465873,0.26,21005575115,6342,26549,13.37,362643,8665,8003919,48029862890,56,29030976311.36219,129358.0,889978,6458849.606047293,258.0354232788086
2019-05-17,263.8483581542969,266.9796142578125,227.76742553710932,243.7645874023437,16037551694,0.22,18212850135,6439,25690,13.07,323447,10393,8003791,48547285772,56,24517311555.50116,108548.0,861906,6568936.775454766,250.58999633789062
2019-05-18,243.9113006591797,246.36276245117188,233.099853515625,234.59523010253903,10933142646,0.18,14709151796,6402,23032,13.19,288235,14232,8003697,48021098995,40,25718720648.34355,125434.0,753644,3233918.166738778,239.4922866821289
2019-05-19,234.449462890625,263.7409973144531,233.7586669921875,261.2922058105469,12049250894,0.17,14046405891,6386,21899,13.24,282300,30755,8003718,45914348177,36,27057270409.89368,159104.0,753335,2385522.1341659883,248.31033325195312
2019-05-20,261.2674865722656,261.55126953125,241.8036499023437,251.86441040039065,10834541285,0.17,15523993957,6349,24951,13.32,305207,10951,8003556,46419904661,95,26251574066.277283,148238.0,830161,3387707.0529725817,254.1217041015625
2019-05-21,251.64784240722656,262.1075439453125,248.19630432128903,255.21588134765625,11545049593,0.15,12949937514,6339,23950,13.28,328977,25878,8003300,46743327954,71,26693808107.351208,147956.0,843060,3129008.2621785807,254.2918930053711
2019-05-22,254.9953155517578,258.8018493652344,242.73048400878903,244.69891357421875,9818257463,0.18,16439389013,6401,25634,13.21,305248,10191,8003520,47046123182,68,27089347266.147926,147387.0,845546,3247563.8771582097,250.306640625
2019-05-23,244.6651153564453,247.6166381835937,233.7930908203125,245.96566772460932,10671663487,0.16,14469157604,6329,25428,13.38,309980,14009,8003364,46998393744,93,25855127462.67421,145903.0,841309,3678501.523935144,243.01012802124023
2019-05-24,245.98709106445312,255.25933837890625,243.24009704589844,249.4849853515625,9929433206,0.16,15059891209,6392,25641,13.21,318787,17638,8003451,46180187015,68,26931255578.78917,130414.0,885120,2631113.0836392343,248.49287796020508
2019-05-25,249.6940460205078,257.3568420410156,249.0887908935547,251.75987243652344,8924985385,0.13,12137206615,6526,23055,13.04,293269,20599,8002820,44798872647,54,26763307490.50996,118580.0,842329,2295453.7842331,251.9748878479004
2019-05-26,251.72479248046875,269.1665344238281,247.24539184570312,267.06964111328125,9664267731,0.13,10795166754,6428,21835,13.18,287280,14881,8002952,42512386843,30,26496759882.965008,98379.0,829895,1978355.6781255244,258.8015899658203
2019-05-27,267.1418762207031,278.5072631835937,265.4447021484375,272.8626403808594,12074664736,0.18,14709981473,6393,26746,13.21,341835,7978,8003552,47388421901,67,28965723796.212875,114486.0,865524,3804778.721772807,270.98912048339844
2019-05-28,272.5904846191406,274.3208312988281,267.5143737792969,271.7687072753906,10362846898,0.18,15120065441,6342,25652,13.31,329066,12931,8003504,46676642604,69,28774947902.90998,128762.0,948376,3388279.3792307954,271.54859924316406
2019-05-29,271.779052734375,273.7562866210937,263.0914001464844,269.4556884765625,9819132174,0.19,16609583268,6536,26071,12.96,330314,7059,8003548,49364278740,86,28608367028.4629,132162.0,892636,3799489.625496172,269.5206069946289
2019-05-30,269.5518798828125,287.2016296386719,247.34860229492188,255.85894775390625,13604268584,0.2,17362707848,6301,25711,13.41,332460,8331,8003653,46363763067,69,30414356198.233444,137416.0,961517,3215458.8448421257,264.9902648925781
2019-05-31,256.0152587890625,268.6599426269531,249.11184692382807,268.1135559082031,11255023515,0.19,15875042148,6476,23397,13.09,356404,29877,8003470,47333735726,84,27058837054.87341,107076.0,836080,4661561.415794255,260.4751510620117
2019-06-01,268.433349609375,273.5579833984375,263.52459716796875,265.3912658691406,9942869852,0.17,13503119540,6366,25187,13.25,453438,23893,8003587,47362841756,29,28692814326.851933,226626.0,889341,2313671.2995230528,267.72679901123047
2019-06-02,265.5127258300781,272.8072204589844,265.0418701171875,270.2255249023437,8744111713,0.13,10838097166,6386,24320,13.24,410509,17533,8003130,44724085449,31,28281849751.945045,102021.0,964814,1776482.4679031142,268.39683532714844
2019-06-03,270.08856201171875,270.3341064453125,251.2621917724609,252.60792541503903,9375712917,0.15,13640935323,6322,25335,13.33,366278,19223,8003500,46339809679,51,28677324167.861164,113093.0,880223,2847308.415773441,261.0731964111328
2019-06-04,252.5116424560547,252.5116424560547,236.1272125244141,241.3387908935547,10132549747,0.15,14336552294,6401,25298,13.25,327772,23160,8003444,46829722033,137,26537740449.795727,112684.0,915575,3279438.0480329627,245.62232208251953
2019-06-05,241.49703979492188,248.1381378173828,239.98345947265625,247.051010131836,8548917062,0.16,14726678555,6398,23410,13.16,296171,20998,8003085,45891214202,70,25615365164.14825,102270.0,832075,4238512.856848547,244.16741180419922
2019-06-06,246.9252471923828,249.9445037841797,238.5011138916016,249.47433471679688,8265146806,0.15,12778204456,6452,23387,13.1,368214,37803,8003419,47440519793,61,25899307347.75658,114884.0,802926,2156714.4107010667,246.21129989624023
2019-06-07,249.3352813720703,254.352294921875,246.597900390625,250.93035888671875,8379534528,0.15,13551596264,6345,22693,13.34,270675,31854,8003178,44725474230,50,26605601437.61271,105353.0,768204,2275652.257122659,250.30395889282227
2019-06-08,251.2493133544922,252.3773956298828,243.22911071777344,245.73809814453125,7225996863,0.18,17865004622,6337,28245,13.3,251606,18291,8003465,46050070622,23,26548280132.19397,109858.0,902502,1515043.2523327777,248.14847946166992
2019-06-09,245.5404815673828,245.9728240966797,229.25743103027344,233.08670043945312,7566421456,0.11,11772205947,6368,20388,13.3,307050,39934,8003098,44396234970,33,25887203002.7372,99126.0,851988,1635436.8858674644,238.46435928344727
2019-06-10,232.83013916015625,247.66217041015625,229.34176635742188,247.52012634277344,8141159848,0.2,18767554680,6447,27708,13.05,291296,17624,8003466,46980076087,88,25026340271.364902,96100.0,756299,3052014.888944939,239.33855056762695
2019-06-11,247.86212158203125,248.6625823974609,239.82534790039065,245.7818298339844,7382269700,0.16,15302451335,6392,27086,13.2,357716,12927,8003385,47375191771,68,25637935528.99406,83460.0,1067778,2385190.887940439,245.5329704284668
2019-06-12,245.9254913330078,261.017578125,244.49131774902344,260.9032897949219,8645598618,0.12,10704744804,6372,24645,13.27,450835,20908,8003026,46666159224,97,26468336067.6865,98061.0,914300,2572588.41819129,253.08441925048828
2019-06-13,260.9135131835937,262.1631164550781,255.5962829589844,256.1687927246094,8442077836,0.13,12498549026,6417,22168,13.22,326375,24657,8003237,46509414778,72,27707166562.73755,113239.0,723891,2683232.2638764456,258.7104263305664
2019-06-14,256.1796569824219,265.37139892578125,254.14743041992188,264.08746337890625,8676891267,0.16,14507586823,6410,23694,13.17,317465,12542,8003512,46682769815,82,27502975553.007294,117676.0,788943,3254889.5685050245,259.9464874267578
2019-06-15,263.93414306640625,271.5055847167969,262.1212158203125,269.0193176269531,8126853944,0.19,16655327552,6368,26219,13.31,310865,9934,8003043,46366210294,47,28235581663.172527,195332.0,941761,3150053.551251415,266.6450653076172
2019-06-16,268.9011535644531,278.1431884765625,265.53533935546875,269.22320556640625,9676746453,0.12,11744583227,6436,23509,13.13,418534,13967,8003350,44496676798,25,29066376642.348347,101868.0,859004,2960906.105622872,270.45072174072266
2019-06-17,269.090576171875,275.44256591796875,268.3537902832031,274.3511047363281,6009795781,0.21,18033291141,6380,26723,13.21,296447,31660,8003564,46712422394,77,28810729667.214,120528.0,940337,2462308.214386448,271.80950927734375
2019-06-18,274.3202514648437,274.3202514648437,263.1444396972656,265.0518493652344,6205242504,0.15,14140107747,6369,24478,13.28,317144,51664,8003377,46829908104,84,28465262559.987648,148516.0,895117,3100129.4700826867,269.2091979980469
2019-06-19,265.0568542480469,270.3333740234375,264.7547912597656,269.4317932128906,5516510947,0.17,15149051110,6397,26787,13.26,308763,15167,8003633,47122430639,68,28450391142.83713,130119.0,834217,2841493.100684428,267.39420318603516
2019-06-20,269.4078674316406,274.0735168457031,265.5004577636719,271.69500732421875,6408981097,0.21,19171082160,6397,28152,13.25,287217,18585,8003774,47206516738,62,28780747965.39132,93136.0,1024748,2885582.8307685847,270.1692123413086
2019-06-21,271.7431030273437,295.3033142089844,271.7431030273437,294.9102783203125,9331694140,0.16,13132476474,6332,22975,13.32,341967,34680,8003453,43173945070,75,29816300700.74248,125673.0,836248,3161608.520589134,283.4249496459961
2019-06-22,295.1150817871094,315.1897277832031,294.7282409667969,309.3803100585937,10613731255,0.16,13079405563,6457,21933,13.11,328400,26273,8003178,42055164362,40,32483227221.910225,123478.0,770820,3358214.9594535604,303.6033401489258
2019-06-23,309.41668701171875,318.565673828125,305.7645874023437,307.8277893066406,8161062380,0.16,12904678821,6400,22344,13.22,302063,24473,8002723,41291651320,61,33197690894.071243,106743.0,705749,2164568.0815261565,310.39368438720703
2019-06-24,307.7221374511719,312.329345703125,299.5595397949219,310.4246826171875,8205712062,0.18,14343913979,6436,24260,13.1,323384,30315,8003039,43949440958,67,32840348168.800423,128714.0,848539,2756149.548256031,307.50892639160156
2019-06-25,310.6786193847656,318.1263122558594,307.6431579589844,318.1263122558594,9641764965,0.24,18442820009,6422,26961,13.17,323790,15168,8004127,46413301200,61,33196501532.570133,130971.0,908803,2884078.804502205,313.6436004638672
2019-06-26,317.9925842285156,361.398681640625,315.9548645019531,336.753173828125,16437084081,0.28,18226501386,6421,27234,13.16,358138,15133,8003451,48242921157,75,35286194370.42825,135053.0,835339,3848118.6730476017,333.0248260498047
2019-06-27,336.9598999023437,343.4334411621094,278.5732421875,294.26763916015625,14038092503,0.28,20536617245,6386,25364,13.26,324132,22253,8003713,48078566713,88,32779360982.61817,133718.0,845601,4339440.909007105,313.30855560302734
2019-06-28,294.1430358886719,313.03155517578125,292.9398193359375,311.2261047363281,11514656820,0.23,17836887762,6395,28620,13.21,299852,14935,8003576,47245159451,81,32777887737.718006,138763.0,833984,3580215.254794405,302.8351287841797
2019-06-29,311.284423828125,322.0435485839844,294.7538452148437,320.05889892578125,10929374565,0.21,14969393891,6433,21175,13.18,281218,17369,8003111,39003892119,60,31743268190.754684,103228.0,931138,2871641.509840037,312.0351791381836
2019-06-30,319.58404541015625,322.7895812988281,290.69598388671875,290.69598388671875,10303111000,0.2,16147637271,6426,20644,13.18,258711,9940,8003093,38256789901,34,31731615774.436047,98925.0,690428,2138567.2617696794,305.94139862060547
2019-07-01,290.2684936523437,301.0261535644531,280.0228271484375,293.64111328125,10292223948,0.24,19512205713,6434,27639,13.16,293928,8699,8003569,45307646635,73,31993543944.70812,87403.0,872344,2564795.6258135904,291.2396469116211
2019-07-02,293.5372619628906,295.6558532714844,272.6025695800781,291.596435546875,10618413952,0.19,15735865298,6407,26119,13.25,352011,18455,8003595,45784618464,78,30777088641.45016,108449.0,841201,2569463.7557684383,288.34803009033203
2019-07-03,291.7646179199219,303.342041015625,291.4016418457031,303.0999755859375,9926711979,0.17,13480141945,6397,23075,13.2,325321,30440,8002960,44953815609,87,31589524644.35542,144150.0,880775,2490194.9080007155,297.4020690917969
2019-07-04,303.02508544921875,303.9611511230469,282.7657470703125,284.5232238769531,8403513106,0.14,12364123019,6411,22679,13.21,318175,33791,8003076,41952762977,73,31565779808.085464,142614.0,748528,2074668.042457371,293.5688018798828
2019-07-05,284.38092041015625,293.921142578125,282.6947021484375,287.9975280761719,8723493015,0.18,14987264501,6379,24935,13.24,291322,21244,8003320,42715588995,57,30519328282.40522,98357.0,783265,1780878.1420396671,287.24857330322266
2019-07-06,287.8938293457031,295.9914245605469,286.6658630371094,287.547119140625,7674615025,0.18,14142027457,6483,26562,13.04,269958,40903,8003160,42335203891,45,31522588975.875603,94548.0,833861,1364922.5291612109,289.5245590209961
2019-07-07,287.6036071777344,310.1393127441406,286.10919189453125,305.7005615234375,8119724981,0.15,11147195619,6482,25644,13.06,245114,55357,8002639,38243194614,37,30847770675.9604,118841.0,591529,1268050.702822675,297.38816833496094
2019-07-08,305.7347717285156,314.26788330078125,303.5004577636719,313.2514038085937,9078905628,0.21,15397601493,6419,30983,13.08,298845,26541,8003390,43061046372,77,32605202606.105644,98638.0,777241,1949927.833305797,309.1886291503906
2019-07-09,313.3251647949219,318.2231140136719,305.28582763671875,308.8810119628906,10055159803,0.18,13383300658,6453,23460,13.03,319067,20484,8003040,43445070569,86,33765476542.685577,105863.0,760258,2448915.859797959,311.4287796020508
2019-07-10,308.8512878417969,313.0694580078125,285.5657958984375,290.0023193359375,11679985167,0.15,12326418288,6398,22416,13.19,303260,27437,8002906,41370585703,81,33183263548.11379,105459.0,756002,4591179.706303312,299.3722152709961
2019-07-11,289.94598388671875,290.02105712890625,266.0946655273437,268.7040405273437,10216287022,0.2,17687551350,6436,28000,13.15,282704,17383,8003003,46059938470,84,30346799344.103058,98727.0,791216,3081056.7368713445,278.6914367675781
2019-07-12,268.6922607421875,278.8555908203125,268.0000305175781,276.2767028808594,8148936015,0.16,13888489542,6339,22371,13.38,301034,29803,8002879,42144057433,92,29155402501.630302,81591.0,928257,3379374.903344057,272.9561462402344
2019-07-13,276.28912353515625,276.68524169921875,263.0682678222656,269.45880126953125,6716829429,0.14,11680585984,6438,17767,13.17,241032,37247,8002193,35740368392,39,29233726965.61006,98368.0,599379,1275273.871926178,271.37535858154297
2019-07-14,269.2816162109375,269.6412353515625,227.2692108154297,227.5780639648437,8578339386,0.15,14577611095,6525,19199,13.0,252370,26778,8002783,39643225171,57,25137656558.94489,91251.0,593785,2052312.2390268063,248.44253158569336
2019-07-15,227.96505737304688,235.0256500244141,210.39126586914065,229.7760009765625,9723674244,0.15,14426857237,6346,36630,13.32,301200,45452,8003230,44732959212,63,24630374898.45962,105348.0,732197,3723190.239640841,225.78949356079102
2019-07-16,229.7486572265625,234.5138397216797,197.37789916992188,199.1886749267578,9036620494,0.2,22122486062,6318,30145,13.37,241843,11680,8003389,46872912292,55,23720845088.435825,87609.0,875384,2393232.4799199016,215.20726776123047
2019-07-17,199.06678771972656,217.9756317138672,193.99041748046875,211.48497009277344,9387747640,0.19,19083353124,6381,25513,13.22,286567,14593,8003846,45839158146,87,21218630594.04021,82736.0,955758,3894288.641589815,205.62945175170898
2019-07-18,211.44461059570312,229.2393951416016,208.0377349853516,226.566162109375,9327816059,0.13,13195635523,6478,25430,12.98,273646,23740,8003031,42200475154,97,23993488089.410458,105839.0,693396,2781442.3654878363,218.8219757080078
2019-07-19,226.6576995849609,226.9404754638672,215.83824157714844,221.3334197998047,7606433131,0.16,17348942255,6364,24035,13.29,270643,13106,8003200,42503784373,112,23855131225.58557,86956.0,776694,2448134.890095417,222.6924591064453
2019-07-20,221.41265869140625,234.19845581054688,221.18948364257807,229.1192169189453,7976245988,0.11,11840097601,6504,17756,13.02,239642,43861,8002078,37385012405,56,24273908848.081352,98889.0,629855,1564155.165065398,226.47995376586914
